fpr_strict,tpr_strict,fpr_leaky,tpr_leaky
0.000984348853233586,0.014124580835280967,0.0003281162844111953,0.004809809301222776
0.0010171604816747056,0.014124580835280967,0.0003281162844111953,0.005284015852047556
0.0010171604816747056,0.014937506350980592,0.0003609279128523149,0.005317887748535041
0.001049972110115825,0.014937506350980592,0.0003609279128523149,0.005487247230972462
0.001049972110115825,0.015140737729905497,0.0003937395412934344,0.005521119127459947
0.0011155953669980641,0.015140737729905497,0.0003937395412934344,0.00555499102394743
0.0011155953669980641,0.01524235341936795,0.0003937395412934344,0.005622734816922399
0.0011484069954391836,0.01524235341936795,0.0003937395412934344,0.005724350506384853
0.0011484069954391836,0.015513328591267824,0.00042655116973455394,0.005724350506384853
0.0011812186238803033,0.015513328591267824,0.00042655116973455394,0.00585983809233479
0.0011812186238803033,0.016224638417504995,0.00042655116973455394,0.005927581885309758
0.0012140302523214227,0.016224638417504995,0.00042655116973455394,0.006029197574772212
0.0012140302523214227,0.01632625410696745,0.00042655116973455394,0.006367916539647055
0.0012468418807625422,0.01632625410696745,0.000492174426616793,0.006367916539647055
0.0012468418807625422,0.016393997899942416,0.000492174426616793,0.0064695322291095075
0.0012796535092036618,0.016393997899942416,0.0005249860550579125,0.0064695322291095075
0.0012796535092036618,0.016427869796429902,0.0005249860550579125,0.006672763608034414
0.0013124651376447813,0.016427869796429902,0.0005577976834990321,0.0068082511939843516
0.0013124651376447813,0.017003692036717137,0.0005577976834990321,0.006842123090471835
0.001345276766085901,0.017003692036717137,0.0005577976834990321,0.006909866883446804
0.001345276766085901,0.017173051519154558,0.0005577976834990321,0.007248585848321647
0.0013780883945270204,0.017173051519154558,0.0005906093119401516,0.007248585848321647
0.0013780883945270204,0.017240795312129527,0.0005906093119401516,0.0073840734342715845
0.0014109000229681398,0.017240795312129527,0.0005906093119401516,0.007485689123734038
0.0014109000229681398,0.018019848931341665,0.0005906093119401516,0.007553432916709006
0.0014437116514092595,0.018019848931341665,0.0005906093119401516,0.007587304813196491
0.0014437116514092595,0.01829082410324154,0.0005906093119401516,0.007722792399146429
0.001476523279850379,0.01829082410324154,0.0005906093119401516,0.007756664295633912
0.001476523279850379,0.018798902550553807,0.0005906093119401516,0.00782440808860888
0.0015093349082914984,0.018798902550553807,0.0005906093119401516,0.00789215188158385
0.0015093349082914984,0.01883277444704129,0.0006234209403812711,0.007926023778071334
0.001542146536732618,0.01883277444704129,0.0006234209403812711,0.007959895674558818
0.001542146536732618,0.019510212376790976,0.0006234209403812711,0.008027639467533787
0.0015749581651737375,0.019510212376790976,0.0006234209403812711,0.008095383260508756
0.0015749581651737375,0.019645699962740914,0.0006234209403812711,0.008163127053483725
0.0016077697936148572,0.019645699962740914,0.0006234209403812711,0.008298614639433662
0.0016077697936148572,0.01991667513464079,0.0006234209403812711,0.00836635843240863
0.0016405814220559767,0.01991667513464079,0.0006234209403812711,0.0084341022253836
0.0016405814220559767,0.01998441892761576,0.0006562325688223906,0.008501846018358569
0.001673393050497096,0.01998441892761576,0.0006562325688223906,0.008569589811333536
0.001673393050497096,0.020424753581953052,0.0006562325688223906,0.008806693086745927
0.0017062046789382158,0.020424753581953052,0.0006890441972635102,0.008840564983233412
0.0017062046789382158,0.02079734444331538,0.0006890441972635102,0.00890830877620838
0.0017390163073793352,0.02079734444331538,0.0006890441972635102,0.008976052569183348
0.0017390163073793352,0.021136063408190225,0.0006890441972635102,0.009043796362158317
0.0018046395642615743,0.021136063408190225,0.0006890441972635102,0.009111540155133286
0.0018046395642615743,0.021305422890627645,0.0006890441972635102,0.00914541205162077
0.0018374511927026938,0.021305422890627645,0.0006890441972635102,0.009280899637570707
0.0018374511927026938,0.021982860820377332,0.0006890441972635102,0.009416387223520645
0.0018702628211438135,0.021982860820377332,0.0006890441972635102,0.009484131016495614
0.0018702628211438135,0.022457067371202115,0.0006890441972635102,0.009687362395420519
0.0019358860780260524,0.022457067371202115,0.0006890441972635102,0.009755106188395488
0.0019358860780260524,0.022524811164177084,0.0006890441972635102,0.009856721877857941
0.001968697706467172,0.022524811164177084,0.0006890441972635102,0.00992446567083291
0.001968697706467172,0.022965145818514377,0.0006890441972635102,0.009958337567320395
0.0020015093349082915,0.022965145818514377,0.0006890441972635102,0.010026081360295362
0.0020015093349082915,0.023168377197439284,0.0006890441972635102,0.010093825153270331
0.002034320963349411,0.023168377197439284,0.0007218558257046298,0.010093825153270331
0.002034320963349411,0.02350709616231413,0.0007218558257046298,0.010330928428682723
0.0020671325917905304,0.02350709616231413,0.0007218558257046298,0.010432544118145174
0.0020671325917905304,0.02367645564475155,0.0007218558257046298,0.010500287911120143
0.00209994422023165,0.02367645564475155,0.0007218558257046298,0.010601903600582597
0.00209994422023165,0.023811943230701488,0.0007218558257046298,0.010872878772482471
0.0021327558486727697,0.023811943230701488,0.0007218558257046298,0.01094062256545744
0.0021327558486727697,0.024218405988551298,0.0007218558257046298,0.011008366358432409
0.002165567477113889,0.024218405988551298,0.0007218558257046298,0.011076110151407378
0.002165567477113889,0.024421637367476205,0.0007218558257046298,0.011143853944382345
0.0021983791055550086,0.024421637367476205,0.0007218558257046298,0.011211597737357314
0.0021983791055550086,0.024760356332351047,0.0007218558257046298,0.011245469633844799
0.0022311907339961283,0.024760356332351047,0.0007218558257046298,0.011313213426819768
0.0022311907339961283,0.02516681909020086,0.0007218558257046298,0.011347085323307252
0.002264002362437248,0.02516681909020086,0.0007218558257046298,0.011448701012769706
0.002264002362437248,0.025200690986688343,0.0007218558257046298,0.011482572909257189
0.002296813990878367,0.025200690986688343,0.0007218558257046298,0.01171967618466958
0.002296813990878367,0.025844257019950547,0.0007218558257046298,0.012024523253056939
0.002329625619319487,0.025844257019950547,0.0007218558257046298,0.012160010839006877
0.002329625619319487,0.02696202960403753,0.0007218558257046298,0.01219388273549436
0.0023624372477606065,0.02696202960403753,0.0007546674541457492,0.012227754631981844
0.0023624372477606065,0.027876570809199606,0.0007546674541457492,0.012329370321444297
0.0023952488762017258,0.027876570809199606,0.0007546674541457492,0.012363242217931782
0.0023952488762017258,0.027910442705687093,0.0007546674541457492,0.012430986010906751
0.0024280605046428454,0.027910442705687093,0.0007546674541457492,0.01249872980388172
0.0024280605046428454,0.02852013684246181,0.0007546674541457492,0.012566473596856687
0.002460872133083965,0.02852013684246181,0.0007546674541457492,0.01273583307929411
0.002460872133083965,0.0287572401178742,0.0007874790825868688,0.012803576872269079
0.002526495389966204,0.0287572401178742,0.0007874790825868688,0.0129729363547065
0.002526495389966204,0.02906208718626156,0.0007874790825868688,0.013040680147681468
0.0025593070184073237,0.02906208718626156,0.0007874790825868688,0.013176167733631406
0.0025593070184073237,0.029265318565186466,0.0008202907110279883,0.013176167733631406
0.002592118646848443,0.029265318565186466,0.0008202907110279883,0.013210039630118891
0.002592118646848443,0.029570165633573824,0.0008531023394691079,0.013243911526606375
0.0026249302752895626,0.029570165633573824,0.0008859139679102273,0.013243911526606375
0.0026249302752895626,0.03007824408088609,0.0008859139679102273,0.013616502387968703
0.0026577419037306822,0.03007824408088609,0.0008859139679102273,0.01368424618094367
0.0026577419037306822,0.03038309114927345,0.0009187255963513469,0.01368424618094367
0.002690553532171802,0.03038309114927345,0.0009187255963513469,0.013921349456356062
0.002690553532171802,0.031060529079023135,0.0009187255963513469,0.01398909324933103
0.002723365160612921,0.031060529079023135,0.0009187255963513469,0.014192324628255936
0.002723365160612921,0.031128272871998104,0.0009187255963513469,0.014327812214205874
0.002756176789054041,0.031128272871998104,0.0009187255963513469,0.014361684110693359
0.002756176789054041,0.031365376147410494,0.0009187255963513469,0.014429427903668326
0.0027889884174951605,0.031365376147410494,0.0009187255963513469,0.01446329980015581
0.0027889884174951605,0.031466991836872946,0.0009515372247924665,0.01446329980015581
0.0028218000459362797,0.031466991836872946,0.000984348853233586,0.014598787386105748
0.0028218000459362797,0.03177183890526031,0.000984348853233586,0.014734274972055685
0.0028546116743773994,0.03177183890526031,0.000984348853233586,0.014802018765030654
0.0028546116743773994,0.03197507028418521,0.000984348853233586,0.014835890661518138
0.002887423302818519,0.03197507028418521,0.0010171604816747056,0.014835890661518138
0.002887423302818519,0.03207668597364766,0.0010171604816747056,0.01500525014395556
0.0029202349312596383,0.03207668597364766,0.0010171604816747056,0.01507299393693053
0.0029202349312596383,0.03302509907529723,0.0010171604816747056,0.015174609626392981
0.002953046559700758,0.03302509907529723,0.0010171604816747056,0.015276225315855435
0.002953046559700758,0.03312671476475968,0.0010171604816747056,0.015411712901805373
0.0029858581881418776,0.03312671476475968,0.0010171604816747056,0.01547945669478034
0.0029858581881418776,0.0332960742471971,0.0010171604816747056,0.015750431866680216
0.0030514814450241165,0.0332960742471971,0.0010171604816747056,0.015818175659655185
0.0030514814450241165,0.033634793212071946,0.001049972110115825,0.015852047556142668
0.003084293073465236,0.033634793212071946,0.001049972110115825,0.015919791349117637
0.003084293073465236,0.03404125596992175,0.0011155953669980641,0.015987535142092606
0.003149916330347475,0.03404125596992175,0.0011155953669980641,0.016123022728042544
0.003149916330347475,0.03441384683128408,0.0011155953669980641,0.016190766521017513
0.0031827279587885947,0.03441384683128408,0.0011155953669980641,0.016427869796429902
0.0031827279587885947,0.03454933441723402,0.0011155953669980641,0.016529485485892354
0.0032155395872297144,0.03454933441723402,0.0011155953669980641,0.016597229278867323
0.0032155395872297144,0.03468482200318396,0.0011155953669980641,0.01663110117535481
0.003313974472553073,0.03468482200318396,0.0011155953669980641,0.01669884496832978
0.003313974472553073,0.03495579717508383,0.0011155953669980641,0.016766588761304744
0.003346786100994192,0.03495579717508383,0.0011484069954391836,0.016766588761304744
0.003346786100994192,0.035396131829421126,0.0011484069954391836,0.0168682044507672
0.003379597729435312,0.035396131829421126,0.0011484069954391836,0.01727466720861701
0.003379597729435312,0.03570097889780849,0.0011812186238803033,0.01734241100159198
0.0034124093578764315,0.03570097889780849,0.0011812186238803033,0.017477898587541917
0.0034124093578764315,0.036209057345120754,0.0011812186238803033,0.01757951427700437
0.0034452209863175508,0.036209057345120754,0.0011812186238803033,0.017647258069979337
0.0034452209863175508,0.03634454493107069,0.0011812186238803033,0.017715001862954306
0.00351084424319979,0.03634454493107069,0.0012140302523214227,0.017748873759441793
0.00351084424319979,0.03641228872404566,0.0012140302523214227,0.01781661755241676
0.0035436558716409093,0.03641228872404566,0.0012140302523214227,0.017952105138366696
0.0035436558716409093,0.03705585475730786,0.0012468418807625422,0.017952105138366696
0.003576467500082029,0.03705585475730786,0.0012468418807625422,0.018019848931341665
0.003576467500082029,0.0371913423432578,0.0012468418807625422,0.018087592724316634
0.0036092791285231487,0.0371913423432578,0.0012796535092036618,0.018087592724316634
0.0036092791285231487,0.03780103648003252,0.0012796535092036618,0.018155336517291603
0.0036420907569642683,0.03780103648003252,0.0012796535092036618,0.018256952206754055
0.0036420907569642683,0.03844460251329472,0.0012796535092036618,0.018324695999729024
0.0036749023854053876,0.03844460251329472,0.0013124651376447813,0.01842631168919148
0.0036749023854053876,0.039088168546556924,0.001345276766085901,0.018561799275141413
0.0037077140138465072,0.039088168546556924,0.0013780883945270204,0.01866341496460387
0.0037077140138465072,0.03925752802899434,0.0014109000229681398,0.01866341496460387
0.003740525642287627,0.03925752802899434,0.0014109000229681398,0.01869728686109135
0.003740525642287627,0.03963011889035667,0.0014109000229681398,0.018798902550553807
0.003773337270728746,0.03963011889035667,0.0014109000229681398,0.01883277444704129
0.003773337270728746,0.04030755682010636,0.0014109000229681398,0.01890051824001626
0.003806148899169866,0.04030755682010636,0.0014109000229681398,0.01900213392947871
0.003806148899169866,0.040341428716593845,0.0014109000229681398,0.019205365308403617
0.0038389605276109855,0.040341428716593845,0.0014109000229681398,0.01930698099786607
0.0038389605276109855,0.04078176337093114,0.0014109000229681398,0.019340852894353555
0.0038717721560521047,0.04078176337093114,0.0014109000229681398,0.019442468583816007
0.0038717721560521047,0.04122209802526843,0.0014109000229681398,0.019476340480303493
0.0039045837844932244,0.04122209802526843,0.0014109000229681398,0.019544084273278462
0.0039045837844932244,0.04145920130068083,0.0014437116514092595,0.019544084273278462
0.003937395412934344,0.04145920130068083,0.0014437116514092595,0.019781187548690852
0.003937395412934344,0.0417301764725807,0.001476523279850379,0.019781187548690852
0.003970207041375464,0.0417301764725807,0.001476523279850379,0.01984893134166582
0.003970207041375464,0.042001151644480574,0.0015093349082914984,0.019882803238153304
0.004003018669816583,0.042001151644480574,0.0015093349082914984,0.01998441892761576
0.004003018669816583,0.04250923009179284,0.0015093349082914984,0.020052162720590724
0.004035830298257702,0.04250923009179284,0.001542146536732618,0.020187650306540662
0.004035830298257702,0.04267858957423026,0.001542146536732618,0.02025539409951563
0.004068641926698822,0.04267858957423026,0.0015749581651737375,0.020357009788978087
0.004068641926698822,0.04274633336720523,0.0016077697936148572,0.02039088168546557
0.0041014535551399415,0.04274633336720523,0.0016077697936148572,0.020424753581953052
0.0041014535551399415,0.04284794905666768,0.0016405814220559767,0.020526369271415507
0.004134265183581061,0.04284794905666768,0.0016405814220559767,0.02056024116790299
0.004134265183581061,0.04305118043559259,0.001673393050497096,0.02056024116790299
0.004167076812022181,0.04305118043559259,0.001673393050497096,0.020594113064390476
0.004167076812022181,0.04328828371100498,0.001673393050497096,0.020661856857365445
0.0041998884404633,0.04328828371100498,0.001673393050497096,0.020729600650340414
0.0041998884404633,0.04423669681265454,0.001673393050497096,0.02079734444331538
0.004232700068904419,0.04423669681265454,0.001673393050497096,0.021034447718727773
0.004232700068904419,0.044406056295091964,0.001673393050497096,0.021136063408190225
0.004265511697345539,0.044406056295091964,0.001673393050497096,0.021203807201165194
0.004265511697345539,0.04481251905294177,0.001673393050497096,0.021237679097652677
0.004298323325786659,0.04481251905294177,0.0017062046789382158,0.021237679097652677
0.004298323325786659,0.04501575043186668,0.0017062046789382158,0.021305422890627645
0.004331134954227778,0.04501575043186668,0.0017062046789382158,0.0214070385800901
0.004331134954227778,0.04504962232835417,0.0017062046789382158,0.021508654269552552
0.004363946582668898,0.04504962232835417,0.0017062046789382158,0.021610269959015004
0.004363946582668898,0.0451851099143041,0.0017062046789382158,0.02171188564847746
0.004396758211110017,0.0451851099143041,0.0017062046789382158,0.02177962944145243
0.004396758211110017,0.04535446939674152,0.0017062046789382158,0.021847373234427394
0.004429569839551137,0.04535446939674152,0.0017062046789382158,0.021915117027402363
0.004429569839551137,0.045456085086203975,0.0017062046789382158,0.02194898892388985
0.0044623814679922566,0.045456085086203975,0.0017390163073793352,0.02194898892388985
0.0044623814679922566,0.04599803543000373,0.0017390163073793352,0.022253835992277208
0.004495193096433376,0.04599803543000373,0.0017390163073793352,0.022321579785252177
0.004495193096433376,0.04687870473867832,0.0017390163073793352,0.02235545168173966
0.004528004724874496,0.04687870473867832,0.0017390163073793352,0.02242319547471463
0.004528004724874496,0.047556142668428,0.0017390163073793352,0.022457067371202115
0.004560816353315615,0.047556142668428,0.0017718279358204547,0.022490939267689598
0.004560816353315615,0.04813196490871524,0.0018046395642615743,0.022558683060664567
0.004593627981756734,0.04813196490871524,0.0018374511927026938,0.022558683060664567
0.004593627981756734,0.048911018527927376,0.0018374511927026938,0.02259255495715205
0.0046264396101978545,0.048911018527927376,0.0018374511927026938,0.02266029875012702
0.0046264396101978545,0.049249737492802224,0.0018702628211438135,0.022728042543101987
0.004659251238638974,0.049249737492802224,0.001903074449584933,0.022761914439589474
0.004659251238638974,0.049283609389289704,0.001903074449584933,0.022863530129051925
0.004724874495521213,0.049283609389289704,0.001903074449584933,0.022931273922026894
0.004724874495521213,0.04962232835416455,0.001903074449584933,0.023032889611489346
0.0047904977524034515,0.04962232835416455,0.001903074449584933,0.023100633404464315
0.0047904977524034515,0.04979168783660197,0.001903074449584933,0.02320224909392677
0.004823309380844572,0.04979168783660197,0.001903074449584933,0.02326999288690174
0.004823309380844572,0.05026589438742675,0.0019358860780260524,0.023303864783389222
0.00488893263772681,0.05026589438742675,0.0019358860780260524,0.023337736679876705
0.00488893263772681,0.05063848524878908,0.001968697706467172,0.023337736679876705
0.004954555894609049,0.05063848524878908,0.001968697706467172,0.02337160857636419
0.004954555894609049,0.050740100938251535,0.001968697706467172,0.02350709616231413
0.004987367523050169,0.050740100938251535,0.001968697706467172,0.023540968058801612
0.004987367523050169,0.051790129729363546,0.001968697706467172,0.02367645564475155
0.005020179151491289,0.051790129729363546,0.001968697706467172,0.023811943230701488
0.005020179151491289,0.05182400162585103,0.0020015093349082915,0.02391355892016394
0.005052990779932408,0.05182400162585103,0.0020015093349082915,0.02398130271313891
0.005052990779932408,0.052162720590725874,0.0020015093349082915,0.02408291840260136
0.005085802408373527,0.052162720590725874,0.0020015093349082915,0.024184534092063815
0.005085802408373527,0.05219659248721336,0.0020015093349082915,0.024320021678013753
0.005118614036814647,0.05219659248721336,0.0020015093349082915,0.024353893574501236
0.005118614036814647,0.05243369576262575,0.002034320963349411,0.024353893574501236
0.0051514256652557665,0.05243369576262575,0.002034320963349411,0.024421637367476205
0.0051514256652557665,0.0525353114520882,0.002034320963349411,0.024523253056938657
0.005217048922138006,0.0525353114520882,0.002034320963349411,0.024590996849913626
0.005217048922138006,0.05263692714155065,0.002034320963349411,0.024794228228838533
0.005249860550579125,0.05263692714155065,0.0020671325917905304,0.024794228228838533
0.005249860550579125,0.052840158520475564,0.0020671325917905304,0.02509907529722589
0.005282672179020244,0.052840158520475564,0.0020671325917905304,0.02516681909020086
0.005282672179020244,0.05287403041696304,0.0020671325917905304,0.02540392236561325
0.0053154838074613645,0.05287403041696304,0.0020671325917905304,0.02547166615858822
0.0053154838074613645,0.05321274938183789,0.0020671325917905304,0.025505538055075702
0.005348295435902484,0.05321274938183789,0.0020671325917905304,0.02557328184805067
0.005348295435902484,0.05324662127832537,0.0020671325917905304,0.025674897537513126
0.005381107064343604,0.05324662127832537,0.00209994422023165,0.025674897537513126
0.005381107064343604,0.05331436507130034,0.00209994422023165,0.025742641330488095
0.005446730321225842,0.05331436507130034,0.0021327558486727697,0.025810385123463064
0.005446730321225842,0.05334823696778783,0.0021327558486727697,0.025912000812925516
0.005479541949666962,0.05334823696778783,0.0021327558486727697,0.025979744605900485
0.005479541949666962,0.05348372455373776,0.0021327558486727697,0.026047488398875454
0.005512353578108082,0.05348372455373776,0.0021327558486727697,0.026149104088337906
0.005512353578108082,0.0536192121396877,0.0021327558486727697,0.026216847881312875
0.005545165206549201,0.0536192121396877,0.0021327558486727697,0.026386207363750296
0.005545165206549201,0.05372082782915016,0.002165567477113889,0.026386207363750296
0.00561078846343144,0.05372082782915016,0.002165567477113889,0.02648782305321275
0.00561078846343144,0.05392405920807506,0.002165567477113889,0.02665718253565017
0.005643600091872559,0.05392405920807506,0.002165567477113889,0.026758798225112623
0.005643600091872559,0.054601497137824744,0.002165567477113889,0.02679267012160011
0.0056764117203136795,0.054601497137824744,0.0021983791055550086,0.026826542018087592
0.0056764117203136795,0.05463536903431223,0.0021983791055550086,0.02686041391457508
0.005742034977195918,0.05463536903431223,0.0022311907339961283,0.02686041391457508
0.005742034977195918,0.054669240930799716,0.0022311907339961283,0.02689428581106256
0.005774846605637038,0.054669240930799716,0.0022311907339961283,0.0270297733970125
0.005774846605637038,0.0547031128272872,0.0022311907339961283,0.02726687667242489
0.005807658234078157,0.0547031128272872,0.002264002362437248,0.02726687667242489
0.005807658234078157,0.054906344206212106,0.002264002362437248,0.027300748568912372
0.0058404698625192765,0.054906344206212106,0.002264002362437248,0.027402364258374827
0.0058404698625192765,0.05507570368864953,0.002264002362437248,0.027470108051349796
0.005906093119401516,0.05507570368864953,0.002264002362437248,0.02750397994783728
0.005906093119401516,0.05517731937811198,0.002264002362437248,0.027571723740812248
0.005938904747842635,0.05517731937811198,0.002264002362437248,0.027605595637299734
0.005938904747842635,0.05636283575517393,0.002264002362437248,0.0276733394302747
0.006037339633165994,0.05636283575517393,0.002329625619319487,0.0276733394302747
0.006037339633165994,0.05639670765166142,0.002329625619319487,0.027876570809199606
0.006070151261607114,0.05639670765166142,0.002329625619319487,0.027944314602174575
0.006070151261607114,0.056870914202486196,0.002329625619319487,0.028181417877586965
0.006102962890048233,0.056870914202486196,0.002329625619319487,0.028249161670561934
0.006102962890048233,0.05693865799546117,0.002329625619319487,0.028384649256511872
0.006135774518489352,0.05693865799546117,0.002329625619319487,0.028486264945974324
0.006135774518489352,0.057446736442773434,0.002329625619319487,0.02852013684246181
0.006168586146930472,0.057446736442773434,0.0023624372477606065,0.028554008738949293
0.006168586146930472,0.05812417437252312,0.0023624372477606065,0.028655624428411748
0.006201397775371592,0.05812417437252312,0.0023624372477606065,0.028723368221386717
0.006201397775371592,0.05846289333739796,0.0023624372477606065,0.0287572401178742
0.006234209403812711,0.05846289333739796,0.0023624372477606065,0.028892727703824138
0.006234209403812711,0.05856450902686042,0.0023624372477606065,0.02906208718626156
0.00633264428913607,0.05856450902686042,0.0023624372477606065,0.029197574772211497
0.00633264428913607,0.05927581885309759,0.0023952488762017258,0.029197574772211497
0.0063654559175771895,0.05927581885309759,0.0023952488762017258,0.029400806151136404
0.0063654559175771895,0.05954679402499746,0.0023952488762017258,0.02946854994411137
0.006398267546018309,0.05954679402499746,0.0023952488762017258,0.029536293737086338
0.006398267546018309,0.05985164109338482,0.0024280605046428454,0.029536293737086338
0.006431079174459429,0.05985164109338482,0.0024280605046428454,0.029705653219523762
0.006431079174459429,0.06042746333367205,0.0024280605046428454,0.02977339701249873
0.006463890802900548,0.06042746333367205,0.0024280605046428454,0.029807268908986214
0.006463890802900548,0.06059682281610947,0.002460872133083965,0.029807268908986214
0.006496702431341667,0.06059682281610947,0.002460872133083965,0.029841140805473697
0.006496702431341667,0.06080005419503438,0.0024936837615250843,0.029841140805473697
0.006529514059782787,0.06080005419503438,0.0024936837615250843,0.029908884598448666
0.006529514059782787,0.061172645056396704,0.0024936837615250843,0.029976628391423635
0.006562325688223907,0.061172645056396704,0.0024936837615250843,0.030044372184398604
0.006562325688223907,0.0614097483318091,0.0024936837615250843,0.03007824408088609
0.006595137316665026,0.0614097483318091,0.0024936837615250843,0.03014598787386106
0.006595137316665026,0.06178233919317143,0.0024936837615250843,0.030179859770348542
0.006627948945106146,0.06178233919317143,0.002526495389966204,0.030213731666836025
0.006627948945106146,0.06198557057209633,0.002526495389966204,0.030281475459810994
0.006693572201988384,0.06198557057209633,0.0025593070184073237,0.03031534735629848
0.006693572201988384,0.0620533143650713,0.002592118646848443,0.0304847068387359
0.0067263838304295045,0.0620533143650713,0.002592118646848443,0.030518578735223387
0.0067263838304295045,0.06225654574399621,0.002592118646848443,0.03065406632117332
0.006759195458870624,0.06225654574399621,0.0026249302752895626,0.030687938217660807
0.006759195458870624,0.06266300850184602,0.0026249302752895626,0.030823425803610745
0.006792007087311743,0.06266300850184602,0.0026577419037306822,0.030823425803610745
0.006792007087311743,0.06286623988077092,0.0026577419037306822,0.03095891338956068
0.006824818715752863,0.06286623988077092,0.002723365160612921,0.03095891338956068
